specobjid,z,z_noqso,snMedian,run2d,ra,dec,plate,mjd,fiberid
552954050916673536,0.05477645,0,53.18449,26,171.11331,66.980725,491,51942,499
4574545155390939136,0.05341405,0.05341405,53.1774,v5_10_0,250.22051,15.505163,4063,55364,50
1792566017642227712,0.05039271,0,53.17582,26,140.00301,33.002792,1592,52990,485
2578449662541326336,0.03019811,0,53.17325,26,140.85815,22.316662,2290,53727,505
1875797123736299520,0.01302455,0,53.17301,26,49.93258,41.456989,1666,52991,174
2522186279769106432,0.02237232,0,53.15659,26,194.99063,28.246668,2240,53823,620
1533628556406450176,0.03719224,0,53.14344,26,163.94496,44.049663,1362,53050,556
5045330750099922944,0.04085156,0.04085156,53.12194,v5_10_0,121.46748,22.350242,4481,55630,630
2937582608332122112,0.02069347,0,53.1087,26,181.1355,20.204948,2609,54476,399
1002209015222003712,0.01780585,0,53.10856,26,119.34306,33.062424,890,52583,575
1011151068798674944,0.02743018,0,53.10431,26,135.15032,46.686491,898,52606,338
6527068914362327040,0.03252242,0.03252242,53.07441,v5_10_0,141.00602,29.123583,5797,56273,826
412237454540564480,0.03591213,0,53.07038,26,262.95955,59.615516,366,52017,575
344688951312803840,0.03040131,0,53.06292,26,218.52441,0.62008707,306,51637,595
7477330636606251008,0.06590514,0.06590514,53.06103,v5_10_0,182.25072,46.785762,6641,56383,834
463951333242726400,0.03863194,0,53.05664,26,46.884603,-0.96452576,412,51931,293
2647108941770680320,0.08221611,0,53.03675,26,154.69824,29.687272,2351,53772,430
5449428762104930304,0.02081539,0.02081539,53.03396,v5_10_0,199.31758,6.0374472,4840,55690,266
7111445054397325312,0.03000302,0.03000302,53.02567,v5_10_0,245.33793,51.53329,6316,56483,950
2935285173886937088,0.02587444,0,53.0242,26,204.40623,15.972234,2607,54184,233
731849818808281088,0.02981094,0,53.01962,26,0.84259365,-10.770621,650,52143,54
2037969879625132032,0.02370997,0,53.01806,26,212.12791,8.9319072,1810,53794,331
338992936442161152,0.02990131,0,53.01675,26,208.42832,0.060869005,301,51942,353
443616140262926336,0.04720239,0,53.01503,26,13.445279,-0.88314917,394,51913,42
828707448490584064,0.06795172,0,53.00892,26,334.06047,12.395514,736,52210,164
2990519970175150080,0.02153659,0,53.00842,26,181.81575,25.285358,2656,54484,472
2568203588291553280,0.02036204,0,52.99939,26,133.53619,17.42999,2281,53711,94
1953534795581515776,0.02709961,0,52.9973,26,113.25524,42.425122,1735,53035,358
2027863174815967232,0.02250644,0,52.98958,26,203.221,7.393458,1801,54156,427
389691963177199616,0.03065306,0,52.98299,26,244.18151,0.24646131,346,51693,475
1024596992652765184,0.02095584,0,52.96432,26,202.94115,-2.7130534,910,52377,102
1880254570081314816,0.006713025,0,52.94863,26,210.70845,49.172689,1670,54553,6
483125989535148032,0.06283478,0,52.92658,26,26.47685,14.713277,429,51820,418
7061913702182658048,0.04436985,0.04436985,52.91434,v5_10_0,33.350461,27.9877,6272,56325,980
458389176933443584,0.02238842,0,52.90314,26,38.177345,0.97051445,407,51820,538
7519893006897356800,0.05965455,0.05965455,52.90288,v5_10_0,195.70458,54.352001,6679,56401,27
2402770246910896128,0.01398626,0,52.89415,26,217.18862,28.964245,2134,53876,363
2504134497730062336,0.01100691,0,52.88672,26,179.2854,30.3923,2224,53815,484
2849743175755524096,0.01635474,0,52.87236,26,245.71686,11.371011,2531,54572,329
5585670347900821504,0.07084263,0.07084263,52.87235,v5_10_0,241.33751,31.618401,4961,55719,294
1013391324260362240,0.05031559,0,52.87122,26,139.48256,47.564759,900,52637,296
968371265570105344,0.04593769,0,52.86996,26,120.1987,30.107371,860,52319,354
2553655674580002816,0.02947845,0,52.85023,26,121.81911,14.95093,2268,53682,417
5962908392750030848,0.04722746,0.04722746,52.84731,v5_10_0,134.78701,11.598613,5296,55922,518
1874761933287090176,0.01179869,0,52.84606,26,49.92869,41.60072,1665,52976,504
2550309035928741888,0.01521689,0,52.84087,26,120.15632,13.697345,2265,53674,530
552946904091092992,0.05636991,0,52.82281,26,170.65368,67.17152,491,51942,473
4106235663266848768,0.06966619,0.06966619,52.81984,v5_10_0,36.94075,-1.153929,3647,55241,286
2049264894645135360,0.06603646,0,52.81823,26,233.50099,6.9003203,1820,54208,462
2724757557703895040,0.0336788,0,52.81701,26,122.17384,11.09573,2420,54086,290
1874756985484765184,0.01413424,0,52.81577,26,49.760063,41.550234,1665,52976,486
646322386437695488,0.00391492,0,52.81157,26,153.44084,3.4249775,574,52366,203
1875802071538624512,0.01875952,0,52.8017,26,49.767949,41.232802,1666,52991,192
2821617936601475072,0.02315436,0,52.79,26,174.90811,20.454691,2506,54179,410
635034797684582400,0.01324594,0,52.78445,26,131.66885,2.4080189,564,52224,99
506703093723850752,0.04821081,0,52.78275,26,136.93329,55.151683,450,51908,175
695862251898300416,0.0666587,0,52.78164,26,236.17648,52.687325,618,52049,204
2522054888129587200,0.02485023,0,52.77477,26,194.28925,27.466404,2240,53823,142
2837290931894380544,0.04055044,0,52.77027,26,238.17545,10.467189,2520,54584,84
1435674438971451392,0.01967638,0,52.76425,26,144.07876,37.246714,1275,52996,553
315360852611983360,0.0241728,0,52.76098,26,170.20004,0.46860645,280,51612,396
7302714445297328128,0.05596094,0.05596094,52.75779,v5_10_0,197.67497,28.635021,6486,56328,464
7436656955769200640,0.01731729,0.01731729,52.74562,v5_10_0,30.277549,31.882414,6605,56565,320
323276243715778560,0.02094281,0,52.73237,26,183.5165,-0.069644426,287,52023,520
1007746155745929216,0.02430756,0,52.73161,26,128.30226,41.09485,895,52581,239
635146947870615552,0.07627624,0,52.72028,26,131.46624,3.3009614,564,52224,507
7302738084797325312,0.0349749,0.0349749,52.71363,v5_10_0,197.4981,30.0396,6486,56328,550
1432172494319544320,0.04926365,0,52.70311,26,136.94265,33.166902,1272,52989,101
1618002879631616000,0.02508807,0,52.70135,26,164.37987,40.94615,1437,53046,308
3185235510327011328,0.03583071,0,52.68702,26,255.11958,28.025797,2829,54623,235
2037993794003036160,0.02391858,0,52.68063,26,213.3328,8.8505723,1810,53794,418
315319071170127872,0.02454603,0,52.67964,26,169.98106,-0.87999127,280,51612,244
4606066506739982336,0.06657514,0.06657514,52.67913,v5_10_0,328.04189,5.0455745,4091,55498,36
2475883091864872960,0.03415101,0,52.67255,26,241.38801,17.601432,2199,53556,106
2930838204057675776,0.03386315,0,52.65794,26,196.23712,17.568969,2603,54479,439
695847133613418496,0.03468541,0,52.64588,26,237.18388,52.342916,618,52049,149
466276799832156160,0.03686289,0,52.64247,26,52.708418,0.52199302,414,51901,561
5473069911705100288,0.08000199,0.08000199,52.6398,v5_10_0,215.26468,6.0441885,4861,55710,256
2559271980427667456,0.02658832,0,52.62715,26,125.87522,18.749433,2273,53709,369
6723899638699499520,0.07414661,0.07414661,52.62191,v5_10_0,195.87214,25.439609,5972,56334,92
4584767314960818176,0.0395453,0.0395453,52.61525,v5_10_0,241.76329,15.593103,4072,55362,374
2038015509357684736,0.02870524,0,52.61388,26,213.9459,8.9101818,1810,53794,497
2967936819229911040,0.09479018,0,52.60226,26,35.549858,-0.64290809,2636,54082,235
2522059011298191360,0.02447844,0,52.59237,26,194.35151,27.497818,2240,53823,157
4592567250465038336,0.05127795,0.05127795,52.58857,v5_10_0,318.10581,7.5648008,4079,55363,78
621597112433403904,0.0575438,0,52.58621,26,134.96457,51.746672,552,51992,365
2034544907296729088,0.01608397,0,52.58474,26,210.2872,8.5836949,1807,54175,159
784763542409603072,0.01635027,0,52.58455,26,23.533236,-1.0322847,697,52226,41
4070209636887666688,0.06964233,0.06964233,52.58291,v5_10_0,36.94075,-1.153929,3615,56544,296
709400813465790464,0.03017642,0,52.57413,26,250.84642,39.806447,630,52050,305
933399923473278976,0.02364862,0,52.5639,26,132.54706,40.255716,829,52296,105
1560507218766358528,0.03170649,0,52.56033,26,230.52248,33.148595,1386,53116,36
3345104225574086656,0.02780095,0,52.55308,26,256.67347,35.86958,2971,54590,202
468527499865778176,0.03994466,0,52.5497,26,55.989744,0.43782401,416,51885,557
1473923695796840448,0.005701239,0,52.53336,26,171.88274,56.877023,1309,52762,439
751085500193859584,0.01286314,0,52.52048,26,32.244491,-7.7667808,667,52163,401
2730468696865662976,0.03373387,0,52.51115,26,128.46655,14.119075,2425,54139,587
344685103911299072,0.0304112,0,52.50347,26,218.52441,0.62008707,306,51690,581
617007750798403584,0.07944191,0,52.50288,26,127.84851,44.924209,548,51986,53
323137705250678784,0.04008595,0,52.49962,26,184.15212,-0.95593345,287,52023,16
560772678806431744,0.03200533,0,52.49357,26,209.47302,64.910988,498,51984,271
792751219155167232,0.02497962,0,52.49182,26,35.418841,0.25525964,704,52205,428
4163728580889518080,0.03385989,0.03385989,52.48365,v5_10_0,120.37012,55.599302,3698,55501,548
635061460841555968,0.02610034,0,52.47758,26,131.01758,2.7115208,564,52224,196
7978165884253347840,0.02606065,0.02606065,52.47682,v5_10_0,155.1571,57.207674,7086,56658,142
624969868948563968,0.04562325,0,52.47324,26,140.09765,54.942145,555,52266,347
1792599277868967936,0.02211363,0,52.47127,26,140.88604,33.754956,1592,52990,606
654164103199221760,0.02544403,0,52.46709,26,167.66192,3.7554482,581,52356,59
3345211702835701760,0.03683074,0,52.4642,26,256.98473,37.115576,2971,54590,593
6161105809923088384,0.02491022,0.02491022,52.45882,v5_10_0,220.62119,8.6796931,5472,55976,660
1065268203145422848,0.02581187,0,52.45033,26,155.78665,57.039097,946,52407,607
310834717979076608,0.0386969,0,52.44617,26,162.33807,-0.66805939,276,51909,314
393064990073972736,0.07818574,0,52.44418,26,254.52663,64.773377,349,51699,458
516823823648057344,0.02991675,0,52.43902,26,48.267476,-8.3985626,459,51924,130
413369676303722496,0.0614777,0,52.43705,26,262.0405,55.899834,367,51997,598
1874784748153366528,0.01207428,0,52.434,26,50.860807,42.064123,1665,52976,587
6602552033084940288,0.03886608,0.03886608,52.4313,v5_10_0,199.69263,20.747673,5864,56047,1000
4166085384751521792,0.07072873,0.07072873,52.42701,v5_10_0,123.50613,52.752521,3700,55542,930
2519895453701531648,0.02306955,0,52.42313,26,191.54483,27.93777,2238,54205,478
443663694140827648,0.06823726,0,52.41894,26,12.828421,-0.85984635,394,51913,215
2887983911214802944,0.5563816,0,52.41888,26,312.31462,56.395735,2565,54329,184
1105763217386268672,0.01410405,0,52.4137,26,311.83488,0.48405675,982,52466,471
550636280203995136,0.02275779,0,52.41167,26,157.37035,64.293621,489,51930,259
4313329233180991488,-0.0003631503,-0.0003631503,52.40108,v5_10_0,156.20344,-0.38682971,3831,55543,24
961615317279205376,0.02316646,0,52.39296,26,205.06704,5.076317,854,52373,352
2857695938309285888,-0.0001434317,0,52.38769,26,325.06715,73.74438,2538,54271,589
1969224831912142848,0.03585615,0,52.37911,26,162.14203,12.982993,1749,53357,94
2740480569619015680,0.02829974,0,52.37706,26,136.20901,13.561896,2434,53826,146
2931977298187937792,0.02309708,0,52.37654,26,198.73864,17.225155,2604,54484,487
2845244798758053888,0.03373047,0,52.37472,26,241.84565,13.887916,2527,54569,348
3001679734057756672,0.03058954,0,52.37165,26,206.31735,23.218955,2666,54230,111
564229822453147648,0.0460238,0,52.36866,26,151.44595,2.2466155,501,52235,560
3247257310355023872,0.04436206,0,52.3597,26,245.84572,50.476211,2884,54526,589
2582924674967037952,0.06538194,0,52.35882,26,143.11934,26.377743,2294,53733,401
4515078068767793152,0.08139184,0.08139184,52.35415,v5_10_0,233.25667,0.28382115,4010,55350,798
2222682054548547584,0.03270868,0,52.35308,26,174.37371,32.252465,1974,53430,566
443739835321051136,0.06905949,0,52.34904,26,13.095631,0.66739895,394,51913,492
2103347932538365952,0.0225723,0,52.34581,26,118.71032,50.038794,1868,53318,607
4745701734235480064,0.02224997,0.02224997,52.33293,v5_10_0,359.01625,-0.98844401,4215,55471,122
513574491675191296,0.03100044,0,52.3313,26,42.160561,-7.95109,456,51910,597
6075587994051387392,0.06794807,0.06794807,52.32915,v5_10_0,185.13184,10.126509,5396,55947,844
624974541872982016,0.0461808,0,52.32219,26,141.92143,55.917358,555,52266,364
4594897665393664000,0.03780043,0.03780043,52.31348,v5_10_0,320.10273,4.2211002,4081,55365,364
6155469163512963072,0.05414531,0.05414531,52.30993,v5_10_0,218.45807,9.351122,5467,55973,634
1791391738988881920,0.01404414,0,52.30621,26,135.7379,30.784121,1591,52976,309
2475887489911384064,0.03685012,0,52.30208,26,240.51779,17.075856,2199,53556,122
749959050296322048,0.04958122,0,52.2933,26,29.441591,-8.559428,666,52149,399
4450683520549888000,0.02286448,0.02286448,52.28613,v5_10_0,234.86463,24.947612,3953,55322,4
1479544678947776512,0.06415562,0,52.27716,26,181.6502,58.386351,1314,53050,408
8821506701423255552,0.06867378,0.06867378,52.27504,v5_10_0,34.082565,-2.769403,7835,56986,294
1805987757558884352,0.03802765,0,52.26749,26,167.82484,11.554388,1604,53078,161
6927916217404465152,0.01786046,0.01786046,52.26134,v5_10_0,358.47452,7.9705972,6153,56164,924
2083014946735548416,0.03251799,0,52.25934,26,237.15959,25.404157,1850,53786,364
4452941373650214912,0.08078125,0.08078125,52.2574,v5_10_0,231.31607,21.603125,3955,55678,26
2522018329367963648,0.0196621,0,52.24984,26,194.55283,26.396881,2240,53823,9
2522043343257495552,0.02142432,0,52.24956,26,194.07749,26.358904,2240,53823,100
3001669013819385856,0.02686102,0,52.24842,26,206.55292,23.053841,2666,54230,72
2647043245950920704,0.04903641,0,52.24438,26,155.17097,28.718975,2351,53772,191
522550629692893184,0.06517518,0,52.23864,26,59.582687,-5.5388502,464,51908,484
2245063170450286592,0.02421952,0,52.23842,26,194.24112,30.716046,1994,53845,68
1065234393162868736,0.02555916,0,52.23759,26,153.72763,56.299672,946,52407,484
2806896024587626496,0.02205592,0,52.2366,26,169.52772,23.397323,2493,54115,100
6910993091466862592,0.1473409,0.1473409,52.21456,v5_10_0,356.27767,16.845975,6138,56598,798
399748922752395264,0.03439495,0,52.20119,26,258.85117,57.350279,355,51788,198
1693527781809350656,-0.0001722669,0,52.19603,26,29.047492,-0.072238,1504,52940,634
7111366439315939328,0.0411189,0.0411189,52.18109,v5_10_0,243.15621,52.014392,6316,56483,664
1479577114540795904,0.06336734,0,52.17314,26,182.48303,58.611077,1314,53050,526
3100830669161392128,0.01329764,0,52.17213,26,232.50348,12.989325,2754,54240,372
2937581233942587392,0.0217961,0,52.16537,26,181.05768,20.20971,2609,54476,394
1008936377267546112,0.05684728,0,52.16248,26,131.21096,43.04681,896,52592,473
2626787216600439808,-0.000107641,0,52.16203,103,298.43161,18.710464,2333,53682,228
1875879587108382720,0.02682044,0,52.16068,26,49.491703,41.900498,1666,52991,474
1551618216088856576,0.008047062,0,52.12317,26,208.50172,40.277311,1378,53061,466
7315083401370771456,0.07267725,0.07267725,52.10548,v5_10_0,212.90116,28.21604,6497,56329,406
862526777514289152,0.02356985,0,52.10204,26,137.25327,49.96304,766,52247,318
323291087122753536,0.02045906,0,52.09814,26,183.62177,0.83009005,287,52023,574
2034639465296717824,0.0207879,0,52.09512,26,210.44201,9.490281,1807,54175,503
1829668490282297344,0.007420431,0,52.09379,26,184.35755,6.6900744,1625,53140,295
4142339776295444480,0.06722029,0.06722029,52.07294,v5_10_0,117.33617,52.350905,3679,55209,560
369315823573035008,0.04390401,0,52.06794,26,176.33136,-2.5825027,328,52282,75
2034657332360669184,0.02201135,0,52.0676,26,210.43385,9.8683913,1807,54175,568
492033134053844992,0.03222842,0,52.06056,26,120.85026,41.914832,437,51869,54
413269620745594880,0.07246289,0,52.05106,26,259.87458,55.433013,367,51997,234
2908302882170234880,0.02824144,0,52.0484,26,147.70784,17.138424,2583,54095,376
2256454933735827456,0.02108549,0,52.04582,26,183.55827,32.421164,2004,53737,551
443771446280349696,0.06455159,0,52.04464,26,13.940423,0.70842512,394,51913,607
543829753002485760,0.04582079,0,52.04184,26,136.72868,56.936197,483,51902,73
624967395047401472,0.05042568,0,52.04179,26,141.32776,55.587588,555,52266,338
865828374356977664,0.02513611,0,52.04133,26,148.62736,53.169177,769,54530,41
6427880875908636672,0.04033103,0.04033103,52.03748,v5_10_0,130.27253,59.946596,5709,56571,430
552979339684112384,0.05412364,0,52.0353,26,172.91393,67.24174,491,51942,591
1351189884135565312,0.02446708,0,52.03386,26,136.08956,41.481717,1200,52668,400
516855434607355904,0.03532754,0,52.03204,26,47.753226,-8.4245178,459,51924,245
3089555177955420160,0.02558989,0,52.03121,26,209.76168,15.56574,2744,54272,312
2509701050357803008,0.02176014,0,52.02668,26,182.57607,26.430736,2229,53823,255
2857691265384867840,-0.0001970548,0,52.02151,26,324.40731,74.397631,2538,54271,572
4598402360082931712,0.02849876,0.02849876,52.02108,v5_10_0,323.10517,6.5813194,4084,55447,826
2522154943687714816,0.0200533,0,52.02098,26,194.59096,27.967782,2240,53823,506
2990517496273987584,0.03360749,0,52.01895,26,181.99809,25.55156,2656,54484,463
2838549322180618240,0.0370146,0,52.01741,26,239.45674,16.310187,2521,54538,566
1453619563869530112,0.01617563,0,52.01623,26,224.76211,41.446823,1291,52735,301
1611272493174122496,0.02516172,0,52.0148,26,158.77013,44.745751,1431,52992,399
1432203830400935936,0.05304905,0,52.01366,26,135.4635,32.623225,1272,52989,215
3250648753450884096,-4.475522E-06,0,52.01366,103,92.881995,23.326855,2887,54495,639
1829605543241607168,0.003317575,0,52.01143,26,185.91123,6.9540857,1625,53140,66
2366724136593549312,0.01749348,0,52.00721,26,201.21436,36.37854,2102,54115,300
1533601068615755776,0.02423712,0,52.00483,26,163.21913,43.428398,1362,53050,456
478661148766398464,0.05608254,0,52.00139,26,23.281447,14.760863,425,51884,559
327725136549537792,0.006213259,0,52.00078,26,190.11287,1.1969253,291,51660,321
1969237751173769216,0.01827755,0,52.00018,26,162.05849,13.217021,1749,53357,141
369424125468370944,0.05937624,0,51.99142,26,175.75515,-2.2145942,328,52282,469
7984883900718489600,0.05471579,0.05471579,51.99108,v5_10_0,176.95047,56.018406,7092,56683,6
3316955077226293248,0.04050719,0,51.97631,26,110.81286,37.358734,2946,54506,196
4510376556678324224,0.02335787,0.02335787,51.97005,v5_10_0,201.56454,1.9053306,4006,55328,78
6075555283580461056,0.06816182,0.06816182,51.96803,v5_10_0,184.64879,10.185331,5396,55947,725
3121138104019216384,0.01582831,0,51.96555,26,213.44866,20.848298,2772,54529,522
506773462468028416,0.08132495,0,51.96482,26,135.60584,55.60924,450,51908,431
5075636313715089408,0.06583192,0.06583192,51.96292,v5_10_0,125.7805,10.598274,4508,55600,289
396402007780386816,0.02734522,0,51.96158,26,257.43366,62.973047,352,51694,310
392955038911195136,0.08299356,0,51.9593,26,255.71314,62.964796,349,51699,58
5049917366311297024,0.04574668,0.04574668,51.95538,v5_10_0,117.98885,20.206219,4485,55836,932
2581864195951716352,0.02514863,0,51.95046,26,144.31332,23.590611,2293,53730,639
586662884843481088,0.01686655,0,51.9473,26,189.61986,1.7543449,521,52326,251
463952982694717440,0.03862749,0,51.94237,26,46.884603,-0.96452576,412,51942,299
7989556550258630656,0.04356429,0.04356429,51.93977,v5_10_0,160.57686,62.113642,7096,56683,621
840035717261322240,0.04628573,0,51.93653,26,351.92474,15.355568,746,52238,416
2874557504916842496,-9.696479E-05,0,51.93617,26,291.93104,62.846373,2553,54631,491
876084582028437504,0.03926619,0,51.92874,26,181.80723,62.964911,778,52337,489
471922240791799808,0.05016682,0,51.92622,26,12.012927,16.016093,419,51812,619
666598749522388992,0.05100438,0,51.92524,26,231.39197,2.6965754,592,52025,240
3185236334960732160,0.03264063,0,51.92521,26,254.94048,28.262442,2829,54623,238
1874628342624315392,0.020949,0,51.92222,26,50.960291,40.582014,1665,52976,18
781496068444547072,0.06602219,0,51.9192,26,17.137103,1.1498175,694,52209,442
3139178066576697344,0.02974214,0,51.91116,26,219.45502,21.964206,2788,54553,615
543917988810614784,0.03897007,0,51.90751,26,133.45257,57.171818,483,51902,394
2647003663532320768,0.020886,0,51.90544,26,156.10155,28.028712,2351,53772,47
8014161696393240576,0.0005723788,0.0005723788,51.9035,v5_10_0,189.99702,61.60915,7118,56686,22
2520983412420929536,0.02179931,0,51.90178,26,191.54685,30.722743,2239,53726,340
7250848833252335616,0.0445389,0.0445389,51.89111,v5_10_0,167.95627,32.367882,6440,56370,194
4139020900061126656,0.06721833,0.06721833,51.88069,v5_10_0,117.96317,43.965723,3676,55186,774
616025065988843520,0.03050209,0,51.87558,26,125.51041,44.456973,547,52207,574
2041427020889483264,0.02789038,0,51.87471,26,221.14305,8.9370962,1813,53903,620
404249224398530560,0.02443302,0,51.87201,26,261.03644,53.46699,359,51821,186
2027888188705499136,0.02265034,0,51.87181,26,203.90745,7.5452175,1801,54156,518
482008611900385280,0.02651437,0,51.87054,26,32.878224,14.30053,428,51883,449
395324211524036608,0.01670695,0,51.86834,26,255.9023,62.025617,351,51695,485
3087244828493244416,0.02442071,0,51.85985,26,207.40654,15.276647,2742,54233,99
506763841741285376,0.04510591,0,51.85735,26,135.60331,55.390146,450,51908,396
1874768805234763776,0.03070951,0,51.85669,26,50.202868,42.644699,1665,52976,529
1932134189423945728,0.03048256,0,51.84643,26,223.74361,11.698969,1716,53827,327
840026921168300032,0.03072431,0,51.84569,26,351.20101,15.000064,746,52238,384
6757896534371573760,0.051645,0.051645,51.83557,v5_10_0,206.6131,26.217698,6002,56104,892
2912712199396943872,0.02736629,0,51.8342,26,154.16803,16.971543,2587,54138,33
2990492207506548736,0.04625689,0,51.82867,26,181.66629,25.752329,2656,54484,371
443615315629205504,0.04311743,0,51.82531,26,14.022678,-0.45506035,394,51913,39
1071919149015394304,0.004019914,0,51.81585,26,171.68461,59.155447,952,52409,227
506665160572692480,0.04477789,0,51.8139,26,139.69787,55.168688,450,51908,37
2366723861715642368,0.01787382,0,51.81346,26,201.25461,36.399508,2102,54115,299
2656092776873093120,0.004710481,0,51.81286,26,162.68947,28.469089,2359,53800,345
4601629151866101760,0.06244926,0.06244926,51.81105,v5_10_0,324.99818,5.4814516,4087,55449,277
585584813054912512,0.08162035,0,51.79403,26,187.67589,3.1638997,520,52288,425
1792577287636412416,0.02743455,0,51.79121,26,140.15138,33.65068,1592,52990,526
1792572339834087424,0.02153513,0,51.78561,26,140.15389,33.074724,1592,52990,508
551821828599867392,0.03782075,0,51.78382,26,164.31665,66.753021,490,51929,476
1918658838903416832,0.03968907,0,51.78367,26,211.49925,14.236559,1704,53178,456
933542035351169024,0.02925684,0,51.7819,26,133.40813,40.730016,829,52296,622
672239519621212160,0.0114945,0,51.77967,26,171.37685,63.446327,597,52059,281
2427571116953331712,0.03972302,0,51.77678,26,228.61372,20.789338,2156,54525,476
564251812685703168,0.006855804,0,51.77213,26,152.04306,2.4634132,501,52235,640
609271861410293760,0.06117989,0,51.76711,26,115.50973,33.207845,541,51959,582
3160454714072524800,1.93826E-05,0,51.76708,26,127.48536,-4.740781,2807,54433,195
594570292492265472,0.02229352,0,51.75482,26,203.10459,3.0612426,528,52022,346
1875812242021181440,0.01842828,0,51.75164,26,49.631958,41.274066,1666,52991,229
4452978757045559296,0.03934925,0.03934925,51.73982,v5_10_0,230.4528,20.764359,3955,55678,162
391867896319469568,0.04389976,0,51.73974,26,248.57201,-0.070018602,348,51671,199
349151325176489984,0.005438403,0,51.73601,26,226.02915,1.2199369,310,51990,445
2990526842122823680,0.01943739,0,51.73555,26,182.07677,25.16143,2656,54484,497
3089621148653086720,0.01401973,0,51.73462,26,211.11417,16.303674,2744,54272,552
8007519546314301440,0.06129688,0.06129688,51.72844,v5_10_0,176.40663,64.500486,7112,56666,434
1533627731772729344,0.03693821,0,51.72799,26,164.01003,44.395597,1362,53050,553
1906323147569784832,0.03754022,0,51.72254,26,256.41048,25.208326,1693,53446,635
1874790520589412352,0.0116185,0,51.70636,26,51.028132,42.223852,1665,52976,608
2010999145279547392,0.02565558,0,51.69395,26,137.84533,62.016191,1786,54450,516
6075534117981626368,0.06856212,0.06856212,51.69246,v5_10_0,184.26097,9.9320597,5396,55947,648
660966776103790592,0.05949781,0,51.69118,26,220.8675,3.7837003,587,52026,231
2045894610638628864,0.04544637,0,51.68587,26,228.14269,7.7617334,1817,53851,489
8855447525340979200,0.06835259,0.06835259,51.67465,v5_10_0,5.95206400000001,-1.619496,7865,56955,890
2475862750899759104,0.03902763,0,51.66397,26,241.66395,17.761197,2199,53556,32
443720868745472000,0.1151143,0,51.65396,26,12.728108,0.29139584,394,51913,423
609260866294016000,0.07653005,0,51.65188,26,115.29785,32.670439,541,51959,542
1415311757630531584,0.5945703,0,51.64829,26,70.581808,25.762654,1257,52944,202
478541301998970880,0.02070201,0,51.6416,26,22.754515,13.054316,425,51884,123
650862819251611648,0.02713462,0,51.63656,26,159.88276,5.1076167,578,52339,337
2917316679249717248,0.02738079,0,51.63492,26,155.88816,18.111424,2591,54140,400
5410115999151136768,0.03863106,0.03863106,51.63006,v5_10_0,233.28023,4.7556389,4805,55715,607
1833070659740133376,0.02181664,0,51.61879,26,188.29898,7.8516325,1628,53474,384
347996838034434048,0.04041696,0,51.61705,26,222.50902,0.57877786,309,51994,341
3161656756686317568,0.06255587,0,51.61544,26,255.30126,28.851699,2808,54524,472
2582915603996108800,0.0642596,0,51.60159,26,142.80148,26.265462,2294,53733,368
3121130682315728896,0.01672434,0,51.60013,26,213.28597,20.416274,2772,54529,495
2845279708252235776,0.03106123,0,51.59584,26,242.73399,13.75186,2527,54569,475
5071069216804675584,0.03987025,0.03987025,51.57475,v5_10_0,125.06003,12.275278,4504,55571,58
601270715932502016,0.02613329,0,51.57203,26,215.78723,1.6715686,534,51997,146
749947505424230400,0.05346191,0,51.57087,26,29.158238,-8.7202335,666,52149,357
527016845992028160,0.02875791,0,51.56902,26,132.16756,1.0387928,468,51912,348
2936494641542883328,0.02375186,0,51.55595,26,180.7796,20.805435,2608,54474,537
1464889012341729280,0.01221229,0,51.55433,26,137.77322,9.3495563,1301,52976,339
344604014039558144,0.03034461,0,51.54864,26,216.88133,-0.92242203,306,51637,286
5064330860532047872,0.04356397,0.04356397,51.54644,v5_10_0,125.52821,15.583277,4498,55615,120
8821507800934883328,0.06952105,0.06952105,51.5448,v5_10_0,34.08196,-2.742545,7835,56986,298
2582967006164707328,0.06475931,0,51.54436,26,144.00342,25.698037,2294,53733,555
4141272150488096768,0.05116595,0.05116595,51.53443,v5_10_0,118.86632,46.070605,3678,55208,772
340022899698067456,0.02539507,0,51.53079,26,212.6118,-0.8323797,302,51688,4
550578830721443840,0.005577475,0,51.51477,26,159.50679,64.266374,489,51930,50
621633396317120512,0.02864002,0,51.50594,26,135.86776,51.983503,552,51992,497
383995118505453568,0.02272586,0,51.50301,26,199.90278,-2.9120419,341,51690,230
2920700976660768768,0.03136814,0,51.49796,26,159.33443,17.031131,2594,54177,424
802871123724232704,0.03050143,0,51.49694,26,52.935365,0.74785978,713,52178,380
1468209812620732416,0.01868909,0,51.49671,26,144.58041,9.4459901,1304,52993,132
6720655525195784192,0.05376974,0.05376974,51.49403,v5_10_0,179.59133,22.841977,5969,56069,578
751129480658970624,0.01594187,0,51.49241,26,33.315812,-7.6618628,667,52163,561
2112319691769800704,0.03817622,0,51.49099,26,133.89563,64.465815,1876,54464,478
551800663001032704,0.04166681,0,51.48981,26,162.20371,66.610135,490,51929,399
654286148989904896,0.0462839,0,51.48247,26,167.28789,5.4710283,581,52356,503
2429795698552629248,0.02134934,0,51.47924,26,229.59966,23.924562,2158,54209,377
852413194533103616,0.04088376,0,51.46671,26,119.56162,37.497315,757,52238,389
7245187997150191616,0.04710987,0.04710987,51.46488,v5_10_0,168.1369,28.030845,6435,56341,80
1875900752707217408,0.01783839,0,51.4646,26,50.191637,41.734935,1666,52991,551
